URL,Text
18014001397
ASHA
22-23/43/Ph.D
12-08-2022
2892
Department of Psychology, P.U., Chandigarh
18110000250
MALIKA SHARMA
22-23/47/Ph.D
18-08-2022
2893
University Institute Of Pharmaceutical Sciences, PU
2022-EZ-01
HARSH PAWAR
22-23/2/Ph.D
27-06-2022
2894
University Institute Of Pharmaceutical Sciences, PU
2022-EZ-18
ANKAN SARKAR
22-23/4/Ph.D
19-05-2022
2895
University Institute Of Pharmaceutical Sciences, PU
19-PHARM-38
MANSI PRASHAR
22-23/48/Ph.D
08-08-2022
2896
Deptt. of Chemistry, PU Chandigarh
2022-EZ-20
SANDEEP GOYAL
22-23/46/Ph.D
16-08-2022
2897
Department of Mathematics, P.U., Chandigarh
2022-EZ-21
IKNUM
22-23/52/Ph.D
08-08-2022
2898
Department of Psychology, P.U., Chandigarh
18116000525
NIDHI JAIN
22-23/53/Ph.D
23-08-2022
2899
Department of Public Administration, P.U., Chandigarh
41180005493
KARTIC SHARMA
22-23/54/Ph.D
29-08-2022
2900
University Institute Of Pharmaceutical Sciences, PU
2022-EZ-24
RITTU BANDERWAL
22-23/51/Ph.D
17-08-2022
2901
Department of History, P.U., Chandigarh
17612000356
KULDEEP KUMAR
22-23/55/Ph.D
24-08-2022
2902
University Institute Of Pharmaceutical Sciences, PU
2022-EZ-23
SHWETA PARIHAR
22-23/50/Ph.D
17-08-2022
2903
University Institute Of Pharmaceutical Sciences, PU
2022-EZ-22
SALONI RAHI
22-23/49/Ph.D
08-08-2022
2904
Department of Laws, P.U., Chandigarh.
2022-EZ-19
SHRUTI SAHNI
22-23/41/Ph.D
04-04-2022
2905
Department of Geography, P.U., Chandigarh
2022-EZ-25
AJAY SHARMA
22-23/56/Ph.D
02-09-2022
2906
Department of Music, P.U., Chandigarh
12613000526
SACHKIRAN KAUR
22-23/59/Ph.D
29-08-2022
2907
Dept Cum Centre For Women’s Studies & Development , P.U.,Chandigarh
36717000002
ADITYA
22-23/57/Ph.D
08-09-2022
2908
Department of Bio-Chemistry, P.U.
12-MCB-07
KIRANDEEP KAUR
22-23/61/Ph.D
20-07-2022
2909
School of Punjabi Studies, P.U., Chandigarh
18413000268
GURMANPREET SINGH
22-23/62/Ph.D
16-08-2022
2910
Department of English, P.U., Chandigarh
19-ENG-04
SHIPRA SINGH
22-23/77/Ph.D
23-09-2022
2911
Centre for Nano Science and Nano Technology
2022-EZ-37
CHAITANYA KUMAR
22-23/63/Ph.D
01-09-2022
2912
Deptt. of Chemistry, PU Chandigarh
18016002126
SANCHIT KALRA
22-23/76/Ph.D
27-09-2022
2913
Department of Education, P.U., Chandigarh
18014001793
ROBIN GUPTA
22-23/68/Ph.D
13-09-2022
2914
Department of Education, P.U., Chandigarh
2015-IET-31
PREKSHA
22-23/70/Ph.D
13-09-2022
2915
Department of Education, P.U., Chandigarh
2011-GEL-25
AMARJIT SINGH
22-23/71/Ph.D
13-09-2022
2916
Department of Education, P.U., Chandigarh
18209000169
HARSIMRAN KAUR
22-23/67/Ph.D
13-09-2022
2917
Deptt. of Anthropology, PU Chandigarh
2022-EZ-39
SANYA GAUR
22-23/64/Ph.D
27-09-2022
2918
Department of Education, P.U., Chandigarh
17708000959
HIMANI
22-23/65/Ph.D
13-09-2022
2919
Department of Education, P.U., Chandigarh
17711001086
GURPREET WALIA
22-23/66/Ph.D
13-09-2022
2920
Department of Education, P.U., Chandigarh
2022-EZ-40
ANKITA NANDA
22-23/72/Ph.D
13-09-2022
2921
Department of Education, P.U., Chandigarh
2022-EZ-38
KAVITA SHARMA
22-23/74/Ph.D
13-09-2022
2922
Department of Education, P.U., Chandigarh
2022-EZ-41
PREETY
22-23/73/Ph.D
13-09-2022
2923
Department of Education, P.U., Chandigarh
14304000839
SHILPA KAURA
22-23/78/Ph.D
13-09-2022
2924
Department of Education, P.U., Chandigarh
13-PHY-26
PRASHASTI SINGH
22-23/79/Ph.D
14-09-2022
2925
Dr. S.S.Bhatnagar Univ. Instt. of Chem. Engg. & Tech.
2015-CC-137
JATINDER SINGH
22-23/93/Ph.D
07-10-2022
2926
Department of Education, P.U., Chandigarh
02-DSF-56
NEHA AGGARWAL
22-23/83/Ph.D
13-09-2022
2927
Department of Education, P.U., Chandigarh
2022-EZ-42
ANJU
22-23/92/Ph.D
31-08-2022
2928
Department of Education, P.U., Chandigarh
08-C-46
VIJAY BHATT
22-23/86/Ph.D
31-08-2022
2929
Department of Education, P.U., Chandigarh
11-C-91
ARUN BOORA
22-23/87/Ph.D
31-08-2022
2930
Department of Physical Education, P.U., Chandigarh
15-C-27
MUNNA CHOUDHARY
22-23/88/Ph.D
31-08-2022
2931
Deptt. of Chemistry, PU Chandigarh
15-CHEM-82
PALLAVI MARKAN
22-23/95/Ph.D
10-10-2022
2932
Dept of Botany, PU Chandigarh
2022-EZ-43
JYOTI SHEKHAWAT
22-23/81/Ph.D
07-09-2022
2933
Department of Education, P.U., Chandigarh
17712001128
DIKSHA PASSI
22-23/85/Ph.D
13-09-2022
2934
IDC, Sector 38A, Chandigarh
18116000514
NEETU
22-23/94/Ph.D
20-07-2022
2935
Department of Education, P.U., Chandigarh
14304000872
YASHODA CHOPRA
22-23/84/Ph.D
13-09-2022
2936
Department of Mathematics, P.U., Chandigarh
2022-EZ-44
AKSHITA
22-23/96/Ph.D
16-08-2022
2937
Department of Mathematics, P.U., Chandigarh
5618000546
GURPREET KAUR
22-23/97/Ph.D
16-08-2022
2938
Department of Education, P.U., Chandigarh
15505000061
SONIKA DHIMAN
22-23/80/Ph.D
13-09-2022
2939
Deptt. of Chemistry, PU Chandigarh
18016001856
LOVELEEN KAUR
22-23/98/Ph.D
13-10-2022
2940
Department of Physical Education, P.U., Chandigarh
14-GC-134
AJAY BAMEL
22-23/89/Ph.D
31-08-2022
2941
Department of Laws, P.U., Chandigarh.
18111000699
HARPREET KAUR
22-23/99/Ph.D
11-10-2022
2942
Department of Education, P.U., Chandigarh
93-WGL-17
JATINDER KAUR
22-23/82/Ph.D
13-09-2022
2943
Department of Laws, P.U., Chandigarh.
2022-EZ-45
IMROSE TIWANA
22-23/60/Ph.D
27-05-2022
2944
Department of Physical Education, P.U., Chandigarh
17710000689
SANGEETA
22-23/90/Ph.D
31-08-2022
2945
Department of Laws, P.U., Chandigarh.
12-ULS-77
ASHISH
22-23/100/Ph.D
28-10-2022
2946
Deptt. of Environment Studies, P.U. , Chandigarh
18212001353
SONAM LANDOL
22-23/103/Ph.D
03-10-2022
2947
Deptt. of Environment Studies, P.U. , Chandigarh
5816000003
DHRITI BRAGTA
22-23/102/Ph.D
03-10-2022
2948
Department of Physical Education, P.U., Chandigarh
17813000648
RASTAM THINGNAM
22-23/108/Ph.D
04-11-2022
2949
Dayanand Chair for Vedic Studies
4716000001
APOORAV
22-23/105/Ph.D
04-10-2022
2950
Deptt of Forensic Science, PU Chandigarh
11513000913
MEENU
22-23/107/Ph.D
07-10-2022
2951
School of Punjabi Studies, P.U., Chandigarh
6216000007
PARDEEP SINGH
22-23/109/Ph.D
13-10-2022
2952
School of Punjabi Studies, P.U., Chandigarh
13112000214
GURCHARAN SINGH
22-23/101/Ph.D
28-09-2022
2953
Deptt. of Computer Science and Applications , P.U. , Chandigarh
11808000277
CHAHAT MONGA
22-23/111/Ph.D
20-09-2022
2954
Deptt. of Computer Science and Applications , P.U. , Chandigarh
11807000185
PARTEEK
22-23/110/Ph.D
20-09-2022
2955
Department of Sociology, P.U., Chandigarh
18113000544
REEVA KALRA
22-23/112/Ph.D
27-09-2022
2956
Deptt. of Environment Studies, P.U. , Chandigarh
2022-EZ-46
MANMEET KOUR
22-23/104/Ph.D
03-10-2022
2957
Dayanand Chair for Vedic Studies
2022-EZ-47
SANDEEP KUMAR
22-23/106/Ph.D
04-10-2022
2958
Department of Physical Education, P.U., Chandigarh
18105000664
SUKANYA BARDHAN
22-23/91/Ph.D
31-08-2022
2959
Department of Political Science, P.U., Chandigarh
2022-EZ-48
AGA SYED MOHD AKBAR
22-23/120/Ph.D
15-09-2022
2960
Department of Microbiology, PU
2022-EZ-49
JYOTI
22-23/113/Ph.D
21-10-2022
2961
Department of Microbiology, PU
2022-EZ-50
SARITA
22-23/114/Ph.D
19-09-2022
2962
Deptt. Of Physics, PU Chandigarh
18115001559
RITIKA
22-23/124/Ph.D
31-10-2022
2963
Deptt. Of Physics, PU Chandigarh
17715001186
NEHA
22-23/123/Ph.D
31-10-2022
2964
Deptt. Of Physics, PU Chandigarh
17513002179
RUCHIKA
22-23/125/Ph.D
27-10-2022
2965
Dept Cum Centre For Women’s Studies & Development , P.U.,Chandigarh
2022-EZ-51
HARIJA K.V
22-23/121/Ph.D
14-11-2022
2966
V V B I S & I S P.U., Hoshiarpur
14-EZ-37636
AJAY PRASAD
22-23/126/Ph.D
07-09-2022
2967
Deptt. Of Physics, PU Chandigarh
15-PHY-47
CHIRAG GARG
22-23/122/Ph.D
31-10-2022
2968
Centre for Human Rights & Duties, UIEASS, P.U., Chandigarh
2022-EZ-52
HARBHAJAN SINGH
22-23/128/Ph.D
02-12-2022
2969
Dept Cum Centre For Women’s Studies & Development , P.U.,Chandigarh
2022-EZ-36
NAVEEN KUMAR
22-23/58/Ph.D
08-09-2022
2970
Deptt. of Zoology,PU , Chandigarh
17714001176
NEHA NEGI
22-23/127/Ph.D
29-11-2022
2971
University Institute Of Pharmaceutical Sciences, PU
2022-EZ-53
PARVEEN KUMARI
22-23/129/Ph.D
07-10-2022
2972
National Institute of Technology Teachers Training & Research, Sec-26, Chandigarh
14-TTC-204
ANJU BALA
22-23/115/Ph.D
30-08-2022
2973
National Institute of Technology Teachers Training & Research, Sec-26, Chandigarh
2022-EZ-56
VINITA GUPTA
22-23/118/Ph.D
27-09-2022
2974
National Institute of Technology Teachers Training & Research, Sec-26, Chandigarh
2022-EZ-55
AMANDEEP KAUR
22-23/117/Ph.D
29-07-2022
2975
National Institute of Technology Teachers Training & Research, Sec-26, Chandigarh
2022-EZ-54
BHARAT KALIA
22-23/116/Ph.D
01-09-2022
2976
National Institute of Technical Teachers Training & Research, Sec-26, Chandigarh
2022-EZ-57
NAGENDRA DHOOPER
22-23/119/Ph.D
31-08-2022
2977
Deptt. of Chemistry, PU Chandigarh
18115001531
PRATIBHA SHARMA
22-23/130/Ph.D
09-12-2022
2978
Deptt. Of BioTechnology, PU
18213001430
LAXMI KUMARI
22-23/132/Ph.D
24-11-2022
2979
Department of Geography, P.U., Chandigarh
4617000050
KAPIL PANWAL
22-23/138/Ph.D
08-12-2022
2980
Department of Geography, P.U., Chandigarh
17515000646
DEEPAK
22-23/137/Ph.D
08-12-2022
2981
Deptt. Of Physics, PU Chandigarh
2022-EZ-58
ANUJ KUMAR VASHISTH
22-23/131/Ph.D
28-10-2022
2982
Deptt. Of BioTechnology, PU
2022-EZ-59
NIKITA
22-23/133/Ph.D
01-09-2022
2983
Deptt. Of BioTechnology, PU
2022-EZ-60
SHIWANGI GUPTA
22-23/134/Ph.D
13-07-2022
2984
National Institute of Technical Teachers Training & Research, Sec-26, Chandigarh
2022-EZ-62
MAHENDRA GUPTA
22-23/136/Ph.D
29-08-2022
2985
University Institute of Engineering & Technology (UIET), Sec.25, Chd.
2022-EZ-61
HARNEET KOUR
22-23/135/Ph.D
01-12-2022
2986
Deptt. of Anthropology, PU Chandigarh
28416000011
PRACHI MITTAL
22-23/143/Ph.D
19-12-2022
2987
Department of Mathematics, P.U., Chandigarh
5618000555
SUPINDER KAUR
22-23/142/Ph.D
08-08-2022
2988
Deptt. of Chemistry, PU Chandigarh
2022-EZ-63
MINAKSHI
22-23/141/Ph.D
15-12-2022
2989
V V B I S & I S P.U., Hoshiarpur
2022-EZ-64
UTTAM BHAKTA
22-23/139/Ph.D
07-09-2022
2990
Centre for Human Rights & Duties, P.U., Chandigarh
10-EZ-6142
GURDEEP SINGH
22-23/144/Ph.D
16-12-2022
2991
Deptt. of Chemistry, PU Chandigarh
15-CHEM-11
ARCHANA NEGI
22-23/145/Ph.D
16-12-2022
2992
Dept of Botany, PU Chandigarh
2022-EZ-66
NEHA THAKUR
22-23/150/Ph.D
05-12-2022
2993
Deptt. of Chemistry, PU Chandigarh
2022-EZ-65
PUSPA
22-23/147/Ph.D
21-12-2022
2994
Dept of Botany, PU Chandigarh
18115001424
ISHU
22-23/149/Ph.D
05-12-2022
2995
Deptt. of Chemistry, PU Chandigarh
17715001114
HARSHBIR KAUR
22-23/148/Ph.D
26-12-2022
2996
Energy Research Centre
2017-CC-31
VISHAL THAKUR
22-23/151/Ph.D
09-12-2022
2997
Deptt. of Chemistry, PU Chandigarh
17615001011
KANCHAN KUMARI
22-23/146/Ph.D
16-12-2022
2998
Deptt. Of Gandhian Studies , P.U., Chandigarh
5920005005
PARISHRUT JASSAL
22-23/140/Ph.D
05-12-2022
2999
Department of Geography, P.U., Chandigarh
15-SER-04
AMRITPAL SINGH
22-23/155/Ph.D
23-12-2022
3000
Department of Geography, P.U., Chandigarh
17714000477
POONAM CHANDEL
22-23/153/Ph.D
23-12-2022
3001
Department of Geography, P.U., Chandigarh
4618005516
KAJUL CHAUHAN
22-23/152/Ph.D
23-12-2022
3002
Department of Geography, P.U., Chandigarh
4619005028
RAFFI SAMBYAL
22-23/154/Ph.D
23-12-2022
3003
Centre for Human Rights & Duties, P.U., Chandigarh
2022-EZ-67
MANAVJEET MALIK
22-23/156/Ph.D
03-01-2023
3004
Department of Hindi, P.U., Chandigarh
4316000011
UPDESH KUMAR
22-23/158/Ph.D
22-12-2022
3005
Department of Geography, P.U., Chandigarh
17513001164
SHWATE SUNANTTA
22-23/160/Ph.D
11-01-2023
3006
Department of Hindi, P.U., Chandigarh
2022-EZ-68
MONIKA
22-23/157/Ph.D
22-12-2022
3007
Deptt. cum National Centre for Human Genome Studies & Research
36219005004
SABHA KHAN
22-23/161/Ph.D
23-12-2022
3008
University Institute of Fashion Technology and Vocational Development, PU
26717000202
KULBIR KAUR
22-23/159/Ph.D
13-12-2022
3009
University Institute of Engineering & Technology (UIET), Sec.25, Chd.
16-UIT-661
RAHUL
22-23/162/Ph.D
06-12-2022
3010
Department of Hindi, P.U., Chandigarh
2022-EZ-69
KHEM CHAND
22-23/164/Ph.D
22-12-2022
3011
Dept of Botany, PU Chandigarh
2022-EZ-70
AMAN GILL
22-23/163/Ph.D
28-12-2022
3012
Deptt of Forensic Science, PU Chandigarh
17814002056
SHIKHA
22-23/166/Ph.D
16-01-2023
3013
G.G.D.S.D. College, Sector-32, Chandigarh
2022-EZ-71
JYOTIKA
22-23/165/Ph.D
19-01-2023
3014
Department of Education, P.U., Chandigarh
16409000036
K.PUSHPINDER SINGH
22-23/75/Ph.D
31-01-2023
3015
D.A.V. , Post Graduate College , Sector-10, Chandigarh
2022-EZ-74
PREETI
22-23/168/Ph.D
16-12-2022
3016
Department of English, P.U., Chandigarh
17617001236
VIVEK TOMAR
22-23/174/Ph.D
30-01-2023
3017
Department of English, P.U., Chandigarh
2022-EZ-73
AKWINDER KAUR
22-23/175/Ph.D
27-01-2023
3018
Department of English, P.U., Chandigarh
20016000092
NAVNEET KAUR
22-23/173/Ph.D
23-01-2023
3019
School of Punjabi Studies, P.U., Chandigarh
6217000004
JASPAL SINGH
22-23/171/Ph.D
18-01-2023
3020
Department of English, P.U., Chandigarh
18117000160
CHAHAT RAMPAL
22-23/172/Ph.D
23-01-2023
3021
Department of English, P.U., Chandigarh
17516003327
DIXANT
22-23/177/Ph.D
25-01-2023
3022
Department of English, P.U., Chandigarh
4217000005
DHARAM DEVI
22-23/176/Ph.D
23-01-2023
3023
Deptt. Of Physics, PU Chandigarh
2022-EZ-75
SHIVINDER SINGH
22-23/178/Ph.D
07-11-2022
3024
University Institute of Engineering & Technology (UIET), Sec.25, Chd.
2022-EZ-72
NITIN BHATIA
22-23/167/Ph.D
28-12-2022
3025
Department of Geography, P.U., Chandigarh
2022-EZ-77
SACHIN
22-23/170/Ph.D
17-01-2023
3026
D.A.V. , Post Graduate College , Sector-10, Chandigarh
2022-EZ-76
SONAM KUMARI
22-23/169/Ph.D
16-12-2022
3027
Department of English, P.U., Chandigarh
18116000704
RUPALI KAMBOJ
22-23/180/Ph.D
27-01-2023
3028
University Institute Of Pharmaceutical Sciences, PU
2022-EZ-78
PRIYANKA PURI
22-23/185/Ph.D
02-02-2023
3029
Department of Geography, P.U., Chandigarh
14211000488
SARABJIT SINGH
22-23/182/Ph.D
25-01-2023
3030
Deptt. Of BioTechnology, PU
2022-EZ-80
PRIYA GILL
22-23/184/Ph.D
19-01-2023
3031
University Institute of Engineering & Technology (UIET), Sec.25, Chd.
2022-EZ-79
JASKIRAN JIT KAUR
22-23/183/Ph.D
11-01-2023
3032
Dept of Botany, PU Chandigarh
2022-EZ-82
RENU RANI
22-23/189/Ph.D
07-09-2022
3033
Energy Research Centre
2022-EZ-81
NIKITA NARANG
22-23/187/Ph.D
23-01-2023
3034
Post Graduate Govt. College for Girls, Sector-11, Chandigarh
17719001463
TANYA TALWAR
22-23/188/Ph.D
04-02-2023
3035
Department of Education, P.U., Chandigarh
2022-EZ-84
SHAVETA CHAUHAN
22-23/197/Ph.D
30-01-2023
3036
Department of Education, P.U., Chandigarh
2022-EZ-85
MOHD HASSAN
22-23/198/Ph.D
06-02-2023
3037
Centre for Human Rights & Duties, P.U., Chandigarh
17616000015
MEENU
22-23/190/Ph.D
06-02-2023
3038
Department of Education, P.U., Chandigarh
2014-EZ-43
ANUPAM JIT KAUR
22-23/193/Ph.D
30-01-2023
3039
Department of Education, P.U., Chandigarh
2022-EZ-83
ANTARYAMI HISSARIA
22-23/194/Ph.D
30-01-2023
3040
Department of Education, P.U., Chandigarh
2012-CHEM-51
DEEKSHA SHARMA
22-23/192/Ph.D
30-01-2023
3041
Department of Education, P.U., Chandigarh
17712001260
POOJA DOGRA
22-23/195/Ph.D
30-01-2023
3042
Department of Education, P.U., Chandigarh
18013001130
RAJWINDER KAUR
22-23/196/Ph.D
30-01-2023
3043
Energy Research Centre
2022-EZ-86
MONIKA
22-23/191/Ph.D
23-01-2023
3044
Department of English, P.U., Chandigarh
19-ENG-01
ABHISHEK BHARDWAJ
22-23/186/Ph.D
28-01-2023
3045
Dr. S.S.Bhatnagar Univ. Instt. of Chem. Engg. & Tech.
8220000236
SAKSHI GUPTA
22-23/207/Ph.D
18-01-2023
3046
Deptt of Forensic Science, PU Chandigarh
28519005001
AKANKSHA SHARMA
22-23/199/Ph.D
30-01-2023
3047
School of Punjabi Studies, P.U., Chandigarh
19419000343
ARSHDEEP SINGH
22-23/209/Ph.D
08-02-2023
3048
School of Punjabi Studies, P.U., Chandigarh
6220000036
GURJEET SINGH
22-23/210/Ph.D
15-02-2023
3049
Department of Physical Education, P.U., Chandigarh
10812000182
TARNJIT SINGH
22-23/212/Ph.D
13-02-2023
3050
Deptt. of Defence and National Security Studies, PU, Chd
17514001585
VATANDEEP SINGH
22-23/219/Ph.D
14-02-2023
3051
School of Punjabi Studies, P.U., Chandigarh
18516000003
AMANDEEP KAUR
22-23/208/Ph.D
15-02-2023
3052
Department of Physical Education, P.U., Chandigarh
18315000099
POOJA
22-23/211/Ph.D
13-02-2023
3053
School of Punjabi Studies, P.U., Chandigarh
6217000001
KUSAM KUMARI
22-23/234/Ph.D
08-02-2023
3054
Centre for Nano Science and Nano Technology
2022-EZ-87
KIRTI
22-23/206/Ph.D
26-01-2023
3055
Deptt. Of Gandhian Studies , P.U., Chandigarh
17512001736
NEERAJ
22-23/200/Ph.D
07-02-2023
3056
Deptt. Of Gandhian Studies , P.U., Chandigarh
5920005041
PRAVEEN KUMAR
22-23/201/Ph.D
07-02-2023
3057
Deptt. Of Gandhian Studies , P.U., Chandigarh
17608000445
MUKESH KUMAR
22-23/203/Ph.D
07-02-2023
3058
Deptt. Of Gandhian Studies , P.U., Chandigarh
5916000009
VINEET SACHDEVA
22-23/204/Ph.D
07-02-2023
3059
Deptt. Of Gandhian Studies , P.U., Chandigarh
18011001065
ARASHDEEP KAUR
22-23/202/Ph.D
07-02-2023
3060
University Institute of Engineering & Technology (UIET), Sec.25, Chd.
19-UIT-08
SHIVAM GUPTA
22-23/222/Ph.D
30-01-2023
3061
Deptt. of Library & Information Science, PU Chandigarh
2022-EZ-91
SHIVANGI SINGH
22-23/233/Ph.D
16-02-2023
3062
Deptt. of Library & Information Science, PU Chandigarh
36916000001
PUSHPINDER KAUR
22-23/227/Ph.D
14-02-2023
3063
Deptt. of Library & Information Science, PU Chandigarh
2022-EZ-89
SURUCHI JANGID
22-23/225/Ph.D
13-02-2023
3064
Deptt. of Library & Information Science, PU Chandigarh
2022-EZ-88
SHUBHAM PRASAD
22-23/224/Ph.D
16-02-2023
3065
School of Punjabi Studies, P.U., Chandigarh
13105000153
SURINDER KUMAR
22-23/236/Ph.D
15-02-2023
3066
School of Punjabi Studies, P.U., Chandigarh
17717000312
MANGLA DEVI
22-23/235/Ph.D
15-02-2023
3067
Deptt. of Chemistry, PU Chandigarh
17716001280
SIMRANJEET KAUR
22-23/230/Ph.D
15-02-2023
3068
Deptt. of Chemistry, PU Chandigarh
14312000932
BHAVANA RANI
22-23/229/Ph.D
15-02-2023
3069
Deptt. of Defence and National Security Studies, PU, Chd
2022-EZ-93
RAJINDER SINGH
22-23/220/Ph.D
14-02-2023
3070
Energy Research Centre
2022-EZ-97
DEEPTI
22-23/217/Ph.D
23-01-2023
3071
Deptt. of Library & Information Science, PU Chandigarh
2022-EZ-94
CHANCHAL YADAV
22-23/226/Ph.D
13-02-2023
3072
Deptt. of Library & Information Science, PU Chandigarh
2022-EZ-95
SHARATH SUNDAR M
22-23/228/Ph.D
15-02-2023
3073
Deptt. of Library & Information Science, PU Chandigarh
2022-EZ-96
DAMODAR PARABHOI
22-23/232/Ph.D
15-02-2023
3074
Dr. S.S.Bhatnagar Univ. Instt. of Chem. Engg. & Tech.
52320005006
DEEPANSHU AWASTHI
22-23/237/Ph.D
18-01-2023
3075
Department of Bio-Physics, P.U.
29217000004
ESHA CHANDER
22-23/265/Ph.D
07-02-2023
3076
Department of Bio-Physics, P.U.
17509001565
BHUPINDER SHARMA
22-23/264/Ph.D
07-02-2023
3077
Interdisciplinary Centre for Swami Vivekananda Studies, Panjab University, Chandigarh
2022-EZ-92
RUPINDER KAUR
22-23/181/Ph.D
08-11-2022
3078
Deptt. Of Gandhian Studies , P.U., Chandigarh
4417000018
ASHISH PAL
22-23/205/Ph.D
07-02-2023
3079
Department of English, P.U., Chandigarh
4217000034
TANYA KAUR
22-23/179/Ph.D
30-01-2023
3080
Centre for the study of Social Exculsion & Inclusive Policy
15-ES-5
GURPREET SINGH
22-23/241/Ph.D
09-02-2023
3081
Centre for the study of Social Exculsion & Inclusive Policy
2022-EZ-98
DEEP LAL
22-23/240/Ph.D
09-02-2023
3082
University Institute of Engineering & Technology
10-UIT-347
PRIYANSHU MOHAN ANAND
22-23/238/Ph.d
15-02-2023
3083
Deptt. of Chemistry, PU Chandigarh
2022-EZ-101
ASHIYA
22-23/216/Ph.D
23-01-2023
3084
Centre for the study of Social Exculsion & Inclusive Policy
17609000769
VISHESHAR LAL
22-23/245/Ph.D
09-02-2023
3085
Department of Physical Education, P.U., Chandigarh
2022-EZ-99
HARMANPREET KAUR
22-23/213/Ph.D
13-02-2023
3086
Department of Physical Education, P.U., Chandigarh
2022-EZ-100
TANVIR SINGH
22-23/215/Ph.D
13-02-2023
3087
Energy Research Centre
17517001791
DIKSHA THAKUR
22-23/218/Ph.D
31-01-2023
3088
V V B I S & I S P.U., Hoshiarpur
6320005006
KULDEEP SHARMA
22-23/255/Ph.D
10-02-2023
3089
Department of Public Administration, P.U., Chandigarh
17615000520
SUNIL GARG
22-23/252/Ph.D
20-02-2023
3090
Department of Public Administration, P.U., Chandigarh
17717000140
DIKSHA MAKKAR
22-23/254/Ph.D
16-02-2023
3091
Deptt. of Anthropology, PU Chandigarh
28416000014
RITIKA VERMA
22-23/261/Ph.D
20-02-2023
3092
School of Punjabi Studies, P.U., Chandigarh
17310000336
GURWINDER SINGH
22-23/249/Ph.D
08-02-2023
3093
Centre for the study of Social Exculsion & Inclusive Policy
2022-EZ-102
SUNNY THAKUR
22-23/243/Ph.D
09-02-2023
3094
School of Punjabi Studies, P.U., Chandigarh
15-C-60
HARDEEP KAUR
22-23/248/Ph.D
08-02-2023
3095
V V B I S & I S P.U., Hoshiarpur
6320005003
CHETAN SHARMA
22-23/256/Ph.D
10-02-2023
3096
University Institute of Engineering & Technology (UIET), Sec.25, Chd.
20-UIT-95
ISHA BHARGAV
22-23/251/Ph.D
23-02-2023
3097
School of Punjabi Studies, P.U., Chandigarh
6217000006
KARMAN SINGH
22-23/250/Ph.D
08-02-2023
3098
School of Punjabi Studies, P.U., Chandigarh
18213000321
KULVIR KAUR
22-23/259/Ph.D
08-02-2023
3099
School of Punjabi Studies, P.U., Chandigarh
19416000175
KARAN KUMAR
22-23/258/Ph.D
08-02-2023
3100
University Institute Of Pharmaceutical Sciences, PU
14-PHARM-32
ROSHAN LAL
22-23/262/Ph.D
21-02-2023
3101
Department of English, P.U., Chandigarh
2022-EZ-90
RUBAL POONIA
22-23/231/Ph.D
30-01-2023
3102
University Institute Of Pharmaceutical Sciences, PU
2022-EZ-103
KARISHMA
22-23/239/Ph.D
13-02-2023
3103
School of Punjabi Studies, P.U., Chandigarh
16109000019
GURJEET KAUR
22-23/257/Ph.D
14-02-2023
3104
Department of Public Administration, P.U., Chandigarh
18113000616
SHAILJA BHANDARI
22-23/253/Ph.D
20-02-2023
3105
Department of Political Science, P.U., Chandigarh
18216001158
MANISHA
22-23/268/Ph.D
24-02-2023
3106
Centre for the study of Social Exculsion & Inclusive Policy
17812000772
VIKAS
22-23/244/Ph.D
09-02-2023
3107
Department of Political Science, P.U., Chandigarh
02-DW-1060
RICHA
22-23/269/Ph.D
24-02-2023
3108
Department of Political Science, P.U., Chandigarh
4420005008
SAPNA
22-23/270/Ph.D
24-02-2023
3109
Department of Political Science, P.U., Chandigarh
17516001442
VISHAL MALIK
22-23/271/Ph.D
24-02-2023
3110
Department of Hindi, P.U., Chandigarh
15-EZ-27507
NIRMLA RANI
22-23/272/Ph.D
13-02-2023
3111
Department of Hindi, P.U., Chandigarh
4318005521
RISHABH
22-23/273/Ph.D
13-02-2023
3112
Department of Hindi, P.U., Chandigarh
95-EZ-12009
NIDHI
22-23/274/Ph.D
13-02-2023
3113
Deptt. of Statistics, P.U., Chandigarh
17615001095
AMIT KUMAR MAURYA
22-23/278/Ph.D
10-02-2023
3114
Deptt. of Zoology,PU , Chandigarh
17818008002
ANJU
22-23/276/Ph.D
28-02-2023
3115
Art history & Visual Arts
2015-GCA-14
DEEPTI VERMA
22-23/279/Ph.D
22-02-2023
3116
Post Graduate Govt. College for Girls, Sector-11, Chandigarh
2022-EZ-105
PRIYANKA THAKUR
22-23/285/Ph.D
02-02-2023
3117
Department of Philosophy, P.U., Chandigarh
2022-EZ-106
GURJOT SINGH
22-23/286/Ph.D
14-02-2023
3118
University Institute of Engineering & Technology (UIET), Sec.25, Chd.
2022-EZ-104
PRIYANKA
22-23/221/Ph.D
03-02-2023
3119
Dr. S.S.Bhatnagar Univ. Instt. of Chem. Engg. & Tech.
2019-CC-15
SHARANJEET KAUR
22-23/283/Ph.D
09-02-2023
3120
Department of Political Science, P.U., Chandigarh
4416000017
ROHIT DIGRA
22-23/284/Ph.D
24-02-2023
3121
Deptt. of Statistics, P.U., Chandigarh
18016002102
PUNEET KALRA
22-23/275/Ph.D
13-02-2023
3122
Department of Music, P.U., Chandigarh
17706000870
VANDANA
22-23/294/Ph.D
16-02-2023
3123
Department of Political Science, P.U., Chandigarh
2022-EZ-108
POOJA RANI
22-23/292/Ph.D
24-02-2023
3124
